# 1: suno ni suli .
4	seme	PRON	2	obl
5	?	PUNCT	2	punct

# 35: jan seme li meli sina ?
1	jan	NOUN	4	nsubj
2	seme	PRON	1	nmod
3	li	PART	4	aux
4	meli	NOUN	0	root
5	sina	PRON	4	nmod
6	?	PUNCT	4	punct

# 36: sina tawa ma tomo tan seme ?
1	sina	PRON	3	nsubj
2	tawa	ADP	3	case
3	ma	NOUN	0	root
4	tomo	ADJ	3	amod
5	tan	ADP	6	case
6	seme	PRON	3	obl
7	?	PUNCT	3	punct

# 37: sina wile tawa ma seme ?
1	sina	PRON	4	nsubj
2	wile	AUX	4	aux
3	tawa	ADP	4	case
4	ma	NOUN	0	root
5	seme	PRON	4	nmod
6	?	PUNCT	4	punct

# 38: kili pi jan Mopu li ike .
1	kili	NOUN	6	nsubj
2	pi	PART	3	aux
3	jan	NOUN	1	nmod
4	Mopu	PROPN	3	appos
5	li	PART	6	aux
6	ike	ADJ	0	root
7	.	PUNCT	6	punct

# 39: len pi jan Mopu li jaki .
1	len	NOUN	6	nsubj
2	pi	PART	3	aux
3	jan	NOUN	1	nmod
4	Mopu	PROPN	3	appos
5	li	PART	6	aux
6	jaki	ADJ	0	root
7	.	PUNCT	6	punct

# 40: mi sona ala e nimi pi ona mute .
1	mi	PRON	2	nsubj
2	sona	VERB	0	root
3	ala	ADV	2	advmod
4	e	PART	5	aux
5	nimi	NOUN	2	obj
6	pi	PART	7	aux
7	ona	PRON	5	nmod
8	mute	ADJ	7	amod
9	.	PUNCT	2	punct

# 41: mi wile ala toki pi kalama musi .
1	mi	PRON	4	nsubj
2	wile	AUX	4	aux
3	ala	ADV	2	advmod
4	toki	VERB	0	root
5	pi	PART	6	aux
6	kalama	NOUN	4	compound
7	musi	ADJ	6	amod
8	.	PUNCT	4	punct

# 42: mi wile toki meli .
1	mi	PRON	3	nsubj
2	wile	AUX	3	aux
3	toki	VERB	0	root
4	meli	NOUN	3	compound
5	.	PUNCT	3	punct

# 43: sina pakala e ilo kepeken nasin seme ?
1	sina	PRON	2	nsubj
2	pakala	VERB	0	root
3	e	PART	4	aux
4	ilo	NOUN	2	obj
5	kepeken	ADP	6	case
6	nasin	NOUN	2	obl
7	seme	PRON	6	nmod
8	?	PUNCT	2	punct

# 44: jan Mopu li jan lawa pona pi ma Mopu .
1	jan	NOUN	4	nsubj
2	Mopu	PROPN	1	appos
3	li	PART	4	aux
4	jan	NOUN	0	root
5	lawa	ADJ	4	amod
6	pona	ADJ	4	amod
7	pi	PART	8	aux
8	ma	NOUN	4	nmod
9	Mopu	PROPN	8	appos
10	.	PUNCT	4	punct

# 45: wile pi jan ike li pakala e ijo .
1	wile	NOUN	6	nsubj
2	pi	PART	3	aux
3	jan	NOUN	1	nmod
4	ike	ADJ	3	amod
5	li	PART	6	aux
6	pakala	VERB	0	root
7	e	PART	8	aux
8	ijo	NOUN	6	obj
9	.	PUNCT	6	punct

# 46: mi olin kin e sina .
1	mi	PRON	2	nsubj
2	olin	VERB	0	root
3	kin	ADV	2	advmod
4	e	PART	5	aux
5	sina	PRON	2	obj
6	.	PUNCT	2	punct

# 47: mi pilin e ni .
1	mi	PRON	2	nsubj
2	pilin	VERB	0	root
3	e	PART	4	aux
4	ni	DET	2	obj
5	.	PUNCT	2	punct

# 48: ona li jo ala e mani .
1	ona	PRON	3	nsubj
2	li	PART	3	aux
3	jo	VERB	0	root
4	ala	ADV	3	advmod
5	e	PART	6	aux
6	mani	NOUN	3	obj
7	.	PUNCT	3	punct

# 49: mi wile lukin e ma ante .
1	mi	PRON	3	nsubj
2	wile	AUX	3	aux
3	lukin	VERB	0	root
4	e	PART	5	aux
5	ma	NOUN	3	obj
6	ante	ADJ	5	amod
7	.	PUNCT	3	punct

# 50: mi wile ala e ijo .
1	mi	PRON	2	nsubj
2	wile	VERB	0	root
3	ala	ADV	2	advmod
4	e	PART	5	aux
5	ijo	NOUN	2	obj
6	.	PUNCT	2	punct

# 51: mi lukin taso .
1	mi	PRON	2	nsubj
2	lukin	VERB	0	root
3	taso	ADV	2	advmod
4	.	PUNCT	2	punct

# 52: sina wile toki tawa mije anu meli ?
1	sina	PRON	3	nsubj
2	wile	AUX	3	aux
3	toki	VERB	0	root
4	tawa	ADP	5	case
5	mije	NOUN	3	obl
6	anu	CCONJ	7	cc
7	meli	NOUN	5	conj
8	?	PUNCT	3	punct

# 53: suno li jelo .
1	suno	NOUN	3	nsubj
2	li	PART	3	aux
3	jelo	ADJ	0	root
4	.	PUNCT	3	punct

# 54: telo suli li laso .
1	telo	NOUN	4	nsubj
2	suli	ADJ	1	amod
3	li	PART	4	aux
4	laso	ADJ	0	root
5	.	PUNCT	4	punct

# 55: mi wile moku e kili loje .
1	mi	PRON	3	nsubj
2	wile	AUX	3	aux
3	moku	VERB	0	root
4	e	PART	5	aux
5	kili	NOUN	3	obj
6	loje	ADJ	5	amod
7	.	PUNCT	3	punct

# 56: ona li kule e tomo tawa .
1	ona	PRON	3	nsubj
2	li	PART	3	aux
3	kule	VERB	0	root
4	e	PART	5	aux
5	tomo	NOUN	3	obj
6	tawa	ADJ	5	amod
7	.	PUNCT	3	punct

# 57: mama ona li kepeken e kasi nasa .
1	mama	NOUN	4	nsubj
2	ona	PRON	1	nmod
3	li	PART	4	aux
4	kepeken	VERB	0	root
5	e	PART	6	aux
6	kasi	NOUN	4	obj
7	nasa	ADJ	6	amod
8	.	PUNCT	4	punct

# 58: akesi li pana e telo moli .
1	akesi	NOUN	3	nsubj
2	li	PART	3	aux
3	pana	VERB	0	root
4	e	PART	5	aux
5	telo	NOUN	3	obj
6	moli	ADJ	5	amod
7	.	PUNCT	3	punct

# 59: pipi li moku e kasi .
1	pipi	NOUN	3	nsubj
2	li	PART	3	aux
3	moku	VERB	0	root
4	e	PART	5	aux
5	kasi	NOUN	3	obj
6	.	PUNCT	3	punct

# 60: soweli mi li kama moli .
1	soweli	NOUN	5	nsubj
2	mi	PRON	1	nmod
3	li	PART	5	aux
4	kama	AUX	5	aux
5	moli	VERB	0	root
6	.	PUNCT	5	punct

# 61: jan Mopu o , mi wile ala moli .
1	jan	NOUN	8	vocative
2	Mopu	PROPN	1	appos
3	o	PART	1	aux
4	,	PUNCT	1	punct
5	mi	PRON	8	nsubj
6	wile	AUX	8	aux
7	ala	ADV	6	advmod
8	moli	VERB	0	root
9	.	PUNCT	8	punct

# 62: mi lon ma kasi .
1	mi	PRON	3	nsubj
2	lon	ADP	3	case
3	ma	NOUN	0	root
4	kasi	ADJ	3	amod
5	.	PUNCT	3	punct

# 63: a .
1	a	INTJ	0	root
2	.	PUNCT	1	punct

# 64: telo sijelo loje li kama tan nena kute mi .
1	telo	NOUN	5	nsubj
2	sijelo	ADJ	1	amod
3	loje	ADJ	1	amod
4	li	PART	5	aux
5	kama	VERB	0	root
6	tan	ADP	7	case
7	nena	NOUN	5	obl
8	kute	ADJ	7	amod
9	mi	PRON	7	nmod
10	.	PUNCT	5	punct

# 65: selo mi li wile e ni !
1	selo	NOUN	4	nsubj
2	mi	PRON	1	nmod
3	li	PART	4	aux
4	wile	VERB	0	root
5	e	PART	6	aux
6	ni	PRON	4	obj
7	.	PUNCT	4	punct

# 66: mi pilin e ona .
1	mi	PRON	2	nsubj
2	pilin	VERB	0	root
3	e	PART	4	aux
4	ona	PRON	2	obj
5	.	PUNCT	2	punct

# 67: o pilin e nena !
1	o	AUX	2	aux
2	pilin	VERB	0	root
3	e	PART	4	aux
4	nena	NOUN	2	obj
5	!	PUNCT	2	punct

# 68: o moli e pipi kepeken palisa !
1	o	AUX	2	aux
2	moli	VERB	0	root
3	e	PART	4	aux
4	pipi	NOUN	2	obj
5	kepeken	ADP	6	case
6	palisa	NOUN	2	obl
7	!	PUNCT	2	punct

# 69: luka mi li jaki .
1	luka	NOUN	4	nsubj
2	mi	PRON	1	nmod
3	li	PART	4	aux
4	jaki	NOUN	0	root
5	.	PUNCT	4	punct

# 70: mi wile telo e ona .
1	mi	PRON	3	nsubj
2	wile	AUX	3	aux
3	telo	VERB	0	root
4	e	PART	5	aux
5	ona	PRON	3	obj
6	.	PUNCT	3	punct

# 71: o pana e sike tawa mi !
1	o	AUX	2	aux
2	pana	VERB	0	root
3	e	PART	4	aux
4	sike	NOUN	2	obj
5	tawa	ADP	6	case
6	mi	PRON	2	obl
7	!	PUNCT	2	punct

# 72: mi pilin e seli sijelo sina .
1	mi	PRON	2	nsubj
2	pilin	VERB	0	root
3	e	PART	4	aux
4	seli	NOUN	2	obj
5	sijelo	ADP	4	amod
6	sina	PRON	4	nmod
7	.	PUNCT	2	punct

# 73: mi weka e ijo tu ni .
1	mi	PRON	2	nsubj
2	weka	VERB	0	root
3	e	PART	4	aux
4	ijo	NOUN	2	obj
5	tu	NUM	4	nummod
6	ni	DET	4	det
7	.	PUNCT	2	punct

# 74: o tu !
1	o	AUX	2	aux
2	tu	VERB	0	root
3	!	PUNCT	2	punct

# 75: mi lukin e soweli luka .
1	mi	PRON	2	nsubj
2	lukin	VERB	0	root
3	e	PART	4	aux
4	soweli	NOUN	2	obj
5	luka	NUM	4	nummod
6	.	PUNCT	2	punct

# 76: mi weka .
1	mi	PRON	2	nsubj
2	weka	VERB	0	root
3	.	PUNCT	2	punct

# 77: ken la jan lili li wile moku e telo .
1	ken	ADV	7	advmod
2	la	PART	7	aux
3	jan	NOUN	7	nsubj
4	lili	ADJ	3	amod
5	li	PART	7	aux
6	wile	AUX	7	aux
7	moku	VERB	0	root
8	e	PART	9	aux
9	telo	NOUN	7	obj
10	.	PUNCT	7	punct

# 78: tenpo ali la o kama sona !
1	tenpo	NOUN	6	obl
2	ali	ADJ	1	amod
3	la	PART	6	aux
4	o	AUX	6	aux
5	kama	AUX	6	aux
6	sona	VERB	0	root
7	!	PUNCT	6	punct

# 79: sina sona e toki ni la sina sona e toki pona .
1	sina	PRON	2	nsubj
2	sona	VERB	8	advcl
3	e	PART	4	aux
4	toki	NOUN	2	obj
5	ni	DET	4	det
6	la	PART	8	aux
7	sina	PRON	8	nsubj
8	sona	VERB	0	root
9	e	PART	10	aux
10	toki	NOUN	8	obj
11	pona	ADJ	10	amod
12	.	PUNCT	8	punct

# 80: sina sona e toki pona .
1	sina	PRON	2	nsubj
2	sona	VERB	0	root
3	e	PART	4	aux
4	toki	NOUN	2	obj
5	pona	ADJ	4	amod
6	.	PUNCT	2	punct

# 81: toki pona li pona ala pona tawa sina ?
1	toki	NOUN	4	nsubj
2	pona	ADJ	1	amod
3	li	PART	4	aux
4	pona	ADJ	0	root
5	ala	PART	6	aux
6	pona	ADJ	4	conj:rep
7	tawa	ADP	8	case
8	sina	PRON	4	obl
9	?	PUNCT	4	punct

# 82: mi wile e ni .
1	mi	PRON	2	nsubj
2	wile	VERB	0	root
3	e	PART	4	aux
4	ni	DET	2	obj
5	.	PUNCT	2	punct

# 83: ona li pona tawa sina .
1	ona	PRON	3	nsubj
2	li	PART	3	aux
3	pona	ADJ	0	root
4	tawa	ADP	5	case
5	sina	PRON	3	obl
6	.	PUNCT	3	punct

# 84: sina wile pali e seme kepeken sona sina ?
1	sina	PRON	3	nsubj
2	wile	AUX	3	aux
3	pali	VERB	0	root
4	e	PART	5	aux
5	seme	PRON	3	obj
6	kepeken	ADP	7	case
7	sona	NOUN	3	obl
8	sina	PRON	7	nmod
9	?	PUNCT	3	punct

# 85: lipu mi li jo e toki awen pona mute .
1	lipu	NOUN	4	nsubj
2	mi	PRON	1	nmod
3	li	PART	4	aux
4	jo	VERB	0	root
5	e	PART	6	aux
6	toki	NOUN	4	obj
7	awen	ADJ	6	amod
8	pona	ADJ	6	amod
9	mute	ADJ	6	amod
10	.	PUNCT	4	punct

# 86: sina ken lukin e toki awen ni .
1	sina	PRON	3	nsubj
2	ken	AUX	3	aux
3	lukin	VERB	0	root
4	e	PART	5	aux
5	toki	NOUN	3	obj
6	awen	ADJ	5	amod
7	ni	DET	5	det
8	.	PUNCT	3	punct

# 87: sina ken kin toki tawa jan ante pi toki pona .
1	sina	PRON	4	nsubj
2	ken	AUX	4	aux
3	kin	ADV	2	advmod
4	toki	VERB	0	root
5	tawa	ADP	6	case
6	jan	NOUN	4	obl
7	ante	ADJ	6	amod
8	pi	PART	9	aux
9	toki	NOUN	6	nmod
10	pona	ADJ	9	amod
11	.	PUNCT	4	punct

# 88: o kama tawa tomo toki pi toki pona !
1	o	AUX	2	aux
2	kama	VERB	0	root
3	tawa	ADP	4	case
4	tomo	NOUN	2	obl
5	toki	ADJ	4	amod
6	pi	PART	7	aux
7	toki	NOUN	4	nmod
8	pona	ADJ	7	amod
9	!	PUNCT	2	punct

# 89: sina wile pona mute la o pana e sona pi toki pona tawa jan ante !
1	sina	PRON	3	nsubj
2	wile	AUX	3	aux
3	pona	ADJ	7	advcl
4	mute	ADV	3	advmod
5	la	PART	7	aux
6	o	AUX	7	aux
7	pana	VERB	0	root
8	e	PART	9	aux
9	sona	NOUN	7	obj
10	pi	PART	11	aux
11	toki	NOUN	9	nmod
12	pona	ADJ	11	amod
13	tawa	ADP	14	case
14	jan	NOUN	7	obl
15	ante	ADJ	14	amod
16	!	PUNCT	7	punct

# 90: o pana e sona tawa jan pona sina !
1	o	AUX	2	aux
2	pana	VERB	0	root
3	e	PART	4	aux
4	sona	NOUN	2	obj
5	tawa	ADP	6	case
6	jan	NOUN	2	obl
7	pona	ADJ	6	amod
8	sina	PRON	6	nmod
9	!	PUNCT	2	punct

# 91: o sitelen e toki awen !
1	o	AUX	2	aux
2	sitelen	VERB	0	root
3	e	PART	4	aux
4	toki	NOUN	2	obj
5	awen	ADJ	4	amod
6	!	PUNCT	2	punct

# 92: o toki kepeken toki pona !
1	o	AUX	2	aux
2	toki	VERB	0	root
3	kepeken	ADP	4	case
4	toki	NOUN	2	obl
5	pona	ADJ	4	amod
6	!	PUNCT	2	punct

# 93: toki pona li toki pona .
1	toki	NOUN	4	nsubj
2	pona	ADJ	1	amod
3	li	PART	4	aux
4	toki	NOUN	0	root
5	pona	ADJ	4	amod
6	.	PUNCT	4	punct

# 94: mi wile e ni .
1	mi	PRON	2	nsubj
2	wile	VERB	0	root
3	e	PART	4	aux
4	ni	DET	2	obj
5	.	PUNCT	2	punct

# 95: jan mute li sona e ona .
1	jan	NOUN	4	nsubj
2	mute	ADJ	1	amod
3	li	PART	4	aux
4	sona	VERB	0	root
5	e	PART	6	aux
6	ona	PRON	4	obj
7	.	PUNCT	4	punct

# 96: sina ken kama e ni .
1	sina	PRON	3	nsubj
2	ken	AUX	3	aux
3	kama	VERB	0	root
4	e	PART	5	aux
5	ni	DET	3	obj
6	.	PUNCT	3	punct

# 97: mi lon pimeja .
1	mi	PRON	3	nsubj
2	lon	ADP	3	case
3	pimeja	NOUN	0	root
4	.	PUNCT	3	punct

# 98: waso ike li tawa sike lon lawa mi .
1	waso	NOUN	4	nsubj
2	ike	ADJ	1	amod
3	li	PART	4	aux
4	tawa	VERB	0	root
5	sike	ADV	4	advmod
6	lon	ADP	7	case
7	lawa	NOUN	4	obl
8	mi	PRON	7	nmod
9	.	PUNCT	4	punct

# 99: pipi jaki li moku lili e noka mi.
1	pipi	NOUN	4	nsubj
2	jaki	ADJ	1	amod
3	li	PART	4	aux
4	moku	VERB	0	root
5	lili	ADV	4	advmod
6	e	PART	7	aux
7	noka	NOUN	4	obj
8	mi	PRON	7	nmod
9	.	PUNCT	4	punct

# 100: mi wile e pini .
1	mi	PRON	2	nsubj
2	wile	VERB	0	root
3	e	PART	4	aux
4	pini	NOUN	2	obj
5	.	PUNCT	2	punct

