# 1: mi open lon nimi sewi .
4	kala	X	0	X
5	tawa	X	0	X
6	ona	X	0	X
7	.	X	0	X

# 61: mi pana e kala lon tomo .
1	mi	X	0	X
2	pana	X	0	X
3	e	X	0	X
4	kala	X	0	X
5	lon	X	0	X
6	tomo	X	0	X
7	.	X	0	X

# 62: mi pana e kala tawa ona lon tomo .
1	mi	X	0	X
2	pana	X	0	X
3	e	X	0	X
4	kala	X	0	X
5	tawa	X	0	X
6	ona	X	0	X
7	lon	X	0	X
8	tomo	X	0	X
9	.	X	0	X

# 63: mi lon tomo .
1	mi	X	0	X
2	lon	X	0	X
3	tomo	X	0	X
4	.	X	0	X

# 64: mi tawa sina .
1	mi	X	0	X
2	tawa	X	0	X
3	sina	X	0	X
4	.	X	0	X

# 65: mama mi li tawa telo suli .
1	mama	X	0	X
2	mi	X	0	X
3	li	X	0	X
4	tawa	X	0	X
5	telo	X	0	X
6	suli	X	0	X
7	.	X	0	X

# 66: mi pali mute tan ni .
1	mi	X	0	X
2	pali	X	0	X
3	mute	X	0	X
4	tan	X	0	X
5	ni	X	0	X
6	.	X	0	X

# 67: mi toki lon toki pona .
1	mi	X	0	X
2	toki	X	0	X
3	lon	X	0	X
4	toki	X	0	X
5	pona	X	0	X
6	.	X	0	X

# 68: soweli lili li pona tawa mi .
1	soweli	X	0	X
2	lili	X	0	X
3	li	X	0	X
4	pona	X	0	X
5	tawa	X	0	X
6	mi	X	0	X
7	.	X	0	X

# 69: kulupu pali li kepeken seme ?
1	kulupu	X	0	X
2	pali	X	0	X
3	li	X	0	X
4	kepeken	X	0	X
5	seme	X	0	X
6	?	X	0	X

# 70: mi sona e toki mute tan meli ni .
1	mi	X	0	X
2	sona	X	0	X
3	e	X	0	X
4	toki	X	0	X
5	mute	X	0	X
6	tan	X	0	X
7	meli	X	0	X
8	ni	X	0	X
9	.	X	0	X

# 71: mije sin li lon tomo telo anu seme ?
1	mije	X	0	X
2	sin	X	0	X
3	li	X	0	X
4	lon	X	0	X
5	tomo	X	0	X
6	telo	X	0	X
7	anu	X	0	X
8	seme	X	0	X
9	?	X	0	X

# 72: nimi mi li Apu .
1	nimi	X	0	X
2	mi	X	0	X
3	li	X	0	X
4	Apu	X	0	X
5	.	X	0	X

# 73: ma Apika li jo e jan mute .
1	ma	X	0	X
2	Apika	X	0	X
3	li	X	0	X
4	jo	X	0	X
5	e	X	0	X
6	jan	X	0	X
7	mute	X	0	X
8	.	X	0	X

# 74: meli Sonko li tawa nasin Kuwin .
1	meli	X	0	X
2	Sonko	X	0	X
3	li	X	0	X
4	tawa	X	0	X
5	nasin	X	0	X
6	Kuwin	X	0	X
7	.	X	0	X

# 75: jan Epawan Linkan li tan ma Mewika .
1	jan	X	0	X
2	Epawan	X	0	X
3	Linkan	X	0	X
4	li	X	0	X
5	tan	X	0	X
6	ma	X	0	X
7	Mewika	X	0	X
8	.	X	0	X

# 76: ma tomo Pelin li lon ma Tosi .
1	ma	X	0	X
2	tomo	X	0	X
3	Pelin	X	0	X
4	li	X	0	X
5	lon	X	0	X
6	ma	X	0	X
7	Tosi	X	0	X
8	.	X	0	X

# 77: sina sona ala sona e toki Inli ?
1	sina	X	0	X
2	sona	X	0	X
3	ala	X	0	X
4	sona	X	0	X
5	e	X	0	X
6	toki	X	0	X
7	Inli	X	0	X
8	?	X	0	X

# 78: nena sewi Kepelitepe li lon ma Tuki .
1	nena	X	0	X
2	sewi	X	0	X
3	Kepelitepe	X	0	X
4	li	X	0	X
5	lon	X	0	X
6	ma	X	0	X
7	Tuki	X	0	X
8	.	X	0	X

# 79: toki !
1	toki	X	0	X
2	!	X	0	X

# 80: pona tawa sina !
1	pona	X	0	X
2	tawa	X	0	X
3	sina	X	0	X
4	!	X	0	X

# 81: kama pona !
1	kama	X	0	X
2	pona	X	0	X
3	!	X	0	X

# 82: seme li sin ?
1	seme	X	0	X
2	li	X	0	X
3	sin	X	0	X
4	?	X	0	X

# 83: mi tawa .
1	mi	X	0	X
2	tawa	X	0	X
3	.	X	0	X

# 84: tawa pona .
1	tawa	X	0	X
2	pona	X	0	X
3	.	X	0	X

# 85: o toki ala . o pali .
1	o	X	0	X
2	toki	X	0	X
3	ala	X	0	X
4	.	X	0	X
5	o	X	0	X
6	pali	X	0	X
7	.	X	0	X

# 86: jan Mosima o , ni li soweli sina anu seme ?
1	jan	X	0	X
2	Mosima	X	0	X
3	o	X	0	X
4	,	X	0	X
5	ni	X	0	X
6	li	X	0	X
7	soweli	X	0	X
8	sina	X	0	X
9	anu	X	0	X
10	seme	X	0	X
11	?	X	0	X

# 87: o moku ala e kili mi .
1	o	X	0	X
2	moku	X	0	X
3	ala	X	0	X
4	e	X	0	X
5	kili	X	0	X
6	mi	X	0	X
7	.	X	0	X

# 88: sina pilin ike tan seme ?
1	sina	X	0	X
2	pilin	X	0	X
3	ike	X	0	X
4	tan	X	0	X
5	seme	X	0	X
6	?	X	0	X

# 89: sewi o pana e pona tawa mi .
1	sewi	X	0	X
2	o	X	0	X
3	pana	X	0	X
4	e	X	0	X
5	pona	X	0	X
6	tawa	X	0	X
7	mi	X	0	X
8	.	X	0	X

# 90: o kute e mama sina .
1	o	X	0	X
2	kute	X	0	X
3	e	X	0	X
4	mama	X	0	X
5	sina	X	0	X
6	.	X	0	X

# 91: sina suli a !
1	sina	X	0	X
2	suli	X	0	X
3	a	X	0	X
4	!	X	0	X

# 92: pona !
1	pona	X	0	X
2	!	X	0	X

# 93: mi o moku e ijo pona .
1	mi	X	0	X
2	o	X	0	X
3	moku	X	0	X
4	e	X	0	X
5	ijo	X	0	X
6	pona	X	0	X
7	.	X	0	X

# 94: tenpo suno ni li pona mute tawa mi .
1	tenpo	X	0	X
2	suno	X	0	X
3	ni	X	0	X
4	li	X	0	X
5	pona	X	0	X
6	mute	X	0	X
7	tawa	X	0	X
8	mi	X	0	X
9	.	X	0	X

# 95: meli lili pi sijelo pona li telo e kasi .
1	meli	X	0	X
2	lili	X	0	X
3	pi	X	0	X
4	sijelo	X	0	X
5	pona	X	0	X
6	li	X	0	X
7	telo	X	0	X
8	e	X	0	X
9	kasi	X	0	X
10	.	X	0	X

# 96: mije pi pilin pona li pali e ilo tenpo suno .
1	mije	X	0	X
2	pi	X	0	X
3	pilin	X	0	X
4	pona	X	0	X
5	li	X	0	X
6	pali	X	0	X
7	e	X	0	X
8	ilo	X	0	X
9	tenpo	X	0	X
10	suno	X	0	X
11	.	X	0	X

# 97: mama mama mi li lili .
1	mama	X	0	X
2	mama	X	0	X
3	mi	X	0	X
4	li	X	0	X
5	lili	X	0	X
6	.	X	0	X

# 98: sina mute li jo ala jo e tomo tawa ?
1	sina	X	0	X
2	mute	X	0	X
3	li	X	0	X
4	jo	X	0	X
5	ala	X	0	X
6	jo	X	0	X
7	e	X	0	X
8	tomo	X	0	X
9	tawa	X	0	X
10	?	X	0	X

# 99: o awen lon tenpo pi suli mute .
1	o	X	0	X
2	awen	X	0	X
3	lon	X	0	X
4	tenpo	X	0	X
5	pi	X	0	X
6	suli	X	0	X
7	mute	X	0	X
8	.	X	0	X

# 100: jan sona pi toki pona li pu lon tenpo mute .
1	jan	X	0	X
2	sona	X	0	X
3	pi	X	0	X
4	toki	X	0	X
5	pona	X	0	X
6	li	X	0	X
7	pu	X	0	X
8	lon	X	0	X
9	tenpo	X	0	X
10	mute	X	0	X
11	.	X	0	X

# 101: ma tomo li kama suli .
1	ma	X	0	X
2	tomo	X	0	X
3	li	X	0	X
4	kama	X	0	X
5	suli	X	0	X
6	.	X	0	X

# 102: mi kama sona e toki pona .
1	mi	X	0	X
2	kama	X	0	X
3	sona	X	0	X
4	e	X	0	X
5	toki	X	0	X
6	pona	X	0	X
7	.	X	0	X

# 103: mije wawa li lukin jo e meli pona .
1	mije	X	0	X
2	wawa	X	0	X
3	li	X	0	X
4	lukin	X	0	X
5	jo	X	0	X
6	e	X	0	X
7	meli	X	0	X
8	pona	X	0	X
9	.	X	0	X

# 104: mi mute li kama awen lon ma tomo Towano .
1	mi	X	0	X
2	mute	X	0	X
3	li	X	0	X
4	kama	X	0	X
5	awen	X	0	X
6	lon	X	0	X
7	ma	X	0	X
8	tomo	X	0	X
9	Towano	X	0	X
10	.	X	0	X

# 105: jan lili mi o , sina wile moku e kala anu seme ?
1	jan	X	0	X
2	lili	X	0	X
3	mi	X	0	X
4	o	X	0	X
5	,	X	0	X
6	sina	X	0	X
7	wile	X	0	X
8	moku	X	0	X
9	e	X	0	X
10	kala	X	0	X
11	anu	X	0	X
12	seme	X	0	X
13	?	X	0	X

# 106: jan mute li sona ala tawa lon telo .
1	jan	X	0	X
2	mute	X	0	X
3	li	X	0	X
4	sona	X	0	X
5	ala	X	0	X
6	tawa	X	0	X
7	lon	X	0	X
8	telo	X	0	X
9	.	X	0	X

# 107: sina ken ala ken kama ?
1	sina	X	0	X
2	ken	X	0	X
3	ala	X	0	X
4	ken	X	0	X
5	kama	X	0	X
6	?	X	0	X

# 108: ona li kama lon tenpo pimeja ni .
1	ona	X	0	X
2	li	X	0	X
3	kama	X	0	X
4	lon	X	0	X
5	tenpo	X	0	X
6	pimeja	X	0	X
7	ni	X	0	X
8	.	X	0	X

# 109: tenpo pimeja ni la ona li kama .
1	tenpo	X	0	X
2	pimeja	X	0	X
3	ni	X	0	X
4	la	X	0	X
5	ona	X	0	X
6	li	X	0	X
7	kama	X	0	X
8	.	X	0	X

# 110: mi pona tawa jan , la jan li pona tawa mi .
1	mi	X	0	X
2	pona	X	0	X
3	tawa	X	0	X
4	jan	X	0	X
5	,	X	0	X
6	la	X	0	X
7	jan	X	0	X
8	li	X	0	X
9	pona	X	0	X
10	tawa	X	0	X
11	mi	X	0	X
12	.	X	0	X

# 111: sina kama lon tomo mi , la mi pana e moku .
1	sina	X	0	X
2	kama	X	0	X
3	lon	X	0	X
4	tomo	X	0	X
5	mi	X	0	X
6	,	X	0	X
7	la	X	0	X
8	mi	X	0	X
9	pana	X	0	X
10	e	X	0	X
11	moku	X	0	X
12	.	X	0	X

# 112: sina lukin e telo jelo , la o moku ala e ona .
1	sina	X	0	X
2	lukin	X	0	X
3	e	X	0	X
4	telo	X	0	X
5	jelo	X	0	X
6	,	X	0	X
7	la	X	0	X
8	o	X	0	X
9	moku	X	0	X
10	ala	X	0	X
11	e	X	0	X
12	ona	X	0	X
13	.	X	0	X

# 113: ilo pi laso pimeja li lon tomo walo .
1	ilo	X	0	X
2	pi	X	0	X
3	laso	X	0	X
4	pimeja	X	0	X
5	li	X	0	X
6	lon	X	0	X
7	tomo	X	0	X
8	walo	X	0	X
9	.	X	0	X

# 114: suno li loje , la tenpo pona li lon .
1	suno	X	0	X
2	li	X	0	X
3	loje	X	0	X
4	,	X	0	X
5	la	X	0	X
6	tenpo	X	0	X
7	pona	X	0	X
8	li	X	0	X
9	lon	X	0	X
10	.	X	0	X

# 115: tan seme la soweli wawa pimeja li moku e ona ?
1	tan	X	0	X
2	seme	X	0	X
3	la	X	0	X
4	soweli	X	0	X
5	wawa	X	0	X
6	pimeja	X	0	X
7	li	X	0	X
8	moku	X	0	X
9	e	X	0	X
10	ona	X	0	X
11	?	X	0	X

# 116: sewi li wile , la mi pali e ona lon tenpo suno kama .
1	sewi	X	0	X
2	li	X	0	X
3	wile	X	0	X
4	,	X	0	X
5	la	X	0	X
6	mi	X	0	X
7	pali	X	0	X
8	e	X	0	X
9	ona	X	0	X
10	lon	X	0	X
11	tenpo	X	0	X
12	suno	X	0	X
13	kama	X	0	X
14	.	X	0	X

# 117: mi lon poka sina .
1	mi	X	0	X
2	lon	X	0	X
3	poka	X	0	X
4	sina	X	0	X
5	.	X	0	X

# 118: noka tomo li wawa .
1	noka	X	0	X
2	tomo	X	0	X
3	li	X	0	X
4	wawa	X	0	X
5	.	X	0	X

# 119: jan lili li lon insa pi mama meli .
1	jan	X	0	X
2	lili	X	0	X
3	li	X	0	X
4	lon	X	0	X
5	insa	X	0	X
6	pi	X	0	X
7	mama	X	0	X
8	meli	X	0	X
9	.	X	0	X

# 120: ilo suli li tawa lon sewi .
1	ilo	X	0	X
2	suli	X	0	X
3	li	X	0	X
4	tawa	X	0	X
5	lon	X	0	X
6	sewi	X	0	X
7	.	X	0	X

# 121: kala laso mute li lon noka pi telo suli .
1	kala	X	0	X
2	laso	X	0	X
3	mute	X	0	X
4	li	X	0	X
5	lon	X	0	X
6	noka	X	0	X
7	pi	X	0	X
8	telo	X	0	X
9	suli	X	0	X
10	.	X	0	X

# 122: tomo sona ni la jan lili li wile kepeken toki Inli .
1	tomo	X	0	X
2	sona	X	0	X
3	ni	X	0	X
4	la	X	0	X
5	jan	X	0	X
6	lili	X	0	X
7	li	X	0	X
8	wile	X	0	X
9	kepeken	X	0	X
10	toki	X	0	X
11	Inli	X	0	X
12	.	X	0	X

# 123: suwi li pona tawa mi .
1	suwi	X	0	X
2	li	X	0	X
3	pona	X	0	X
4	tawa	X	0	X
5	mi	X	0	X
6	.	X	0	X

# 124: sina en mi li anpa tawa sewi .
1	sina	X	0	X
2	en	X	0	X
3	mi	X	0	X
4	li	X	0	X
5	anpa	X	0	X
6	tawa	X	0	X
7	sewi	X	0	X
8	.	X	0	X

# 125: ma mama li lili li lete .
1	ma	X	0	X
2	mama	X	0	X
3	li	X	0	X
4	lili	X	0	X
5	li	X	0	X
6	lete	X	0	X
7	.	X	0	X

# 126: taso mije en meli li pali li pilin pona .
1	taso	X	0	X
2	mije	X	0	X
3	en	X	0	X
4	meli	X	0	X
5	li	X	0	X
6	pali	X	0	X
7	li	X	0	X
8	pilin	X	0	X
9	pona	X	0	X
10	.	X	0	X

# 127: meli sama mi li open e lupa nanpa wan e lupa nanpa tu .
1	meli	X	0	X
2	sama	X	0	X
3	mi	X	0	X
4	li	X	0	X
5	open	X	0	X
6	e	X	0	X
7	lupa	X	0	X
8	nanpa	X	0	X
9	wan	X	0	X
10	e	X	0	X
11	lupa	X	0	X
12	nanpa	X	0	X
13	tu	X	0	X
14	.	X	0	X

# 128: tomo sina taso li pimeja .
1	tomo	X	0	X
2	sina	X	0	X
3	taso	X	0	X
4	li	X	0	X
5	pimeja	X	0	X
6	.	X	0	X

# 129: mi wile e ni : jan Melani li kama tawa tomo mi .
1	mi	X	0	X
2	wile	X	0	X
3	e	X	0	X
4	ni	X	0	X
5	:	X	0	X
6	jan	X	0	X
7	Melani	X	0	X
8	li	X	0	X
9	kama	X	0	X
10	tawa	X	0	X
11	tomo	X	0	X
12	mi	X	0	X
13	.	X	0	X

# 130: mama sama Mawijo li jo e tomo lili lon ma kasi . ona li wile alasa li kama jo e ilo alasa e len loje . tenpo suno nanpa wan la ona li lukin e waso laso taso . waso li moku e pipi lili .
1	mama	X	0	X
2	sama	X	0	X
3	Mawijo	X	0	X
4	li	X	0	X
5	jo	X	0	X
6	e	X	0	X
7	tomo	X	0	X
8	lili	X	0	X
9	lon	X	0	X
10	ma	X	0	X
11	kasi	X	0	X
12	.	X	0	X
13	ona	X	0	X
14	li	X	0	X
15	wile	X	0	X
16	alasa	X	0	X
17	li	X	0	X
18	kama	X	0	X
19	jo	X	0	X
20	e	X	0	X
21	ilo	X	0	X
22	alasa	X	0	X
23	e	X	0	X
24	len	X	0	X
25	loje	X	0	X
26	.	X	0	X
27	tenpo	X	0	X
28	suno	X	0	X
29	nanpa	X	0	X
30	wan	X	0	X
31	la	X	0	X
32	ona	X	0	X
33	li	X	0	X
